engine_id,engine_title,production_years,displacement_cc,fuel_system,power_output_hp,torque_output_nm,cylinder_block,compression_ratio,turbocharging,fuel_type,euro_standard,engine_lifespan_km,recommended_oil,manufacturer,year_start
1519,Engine Renault H4D,since 2014,999,distributed injection,61 - 73,91 - 95,aluminum r3,10.5,no,petrol,euro 6,~250 000,5w-30,Renault,2014
1520,Engine Nissan CR12DE,2002-,1240,distributed injection,,,aluminum r4,,no,95,euro 4/5,~200 000,0w-20,Nissan,2002
1521,Engine Nissan CR10DE,2002-2004,997,distributed injection,68,96,aluminum r4,10.2,no,98,euro 4/5,~180 000,0w-20,Nissan,2002
1522,Engine Nissan GA13DE (GA13S/DS),1989-1999,1295,carburetor / injector,75 - 85,100 - 109,aluminum r4,9.5,no,92,euro 1/2,~300 000,"5w-30, 5w-40, 10w-30, 10w-40",Nissan,1989
1523,Engine Renault R9N,since 2018,1749,common rail,120 - 150,300 - 340,cast iron r4,15.2,vnt,diesel,euro 6d,~300 000,5w-30,Renault,2018
1524,Engine Renault M9R,since 2005,,common rail,,,cast iron r4,,yes,diesel,,~500 000,"5w-30, 5w-40",Renault,2005
1525,Engine Renault H5Ht,since 2017,1332,direct injection,115 - 163,220 - 270,aluminum r4,10.5,yes,petrol,euro 5/6,~300 000,"0w-40, 5w-40",Renault,2017
1526,Engine Nissan TB42,1987-1997,4169,carburetor or efi,170 - 175,320 - 325,cast iron r6,8.3 &#8211; 8.5,no,92,euro 1/2,~400 000,15w-40,Nissan,1987
1527,Engine Nissan TB48DE,2001-,4758,injector,245 - 250,400 - 420,cast iron r6,9,no,92,euro 3/4,~450 000,5w-40,Nissan,2001
1528,Engine Nissan TB45,1997-2002,4478,carburetor or efi,200,350,cast iron r6,8.5,no,92,euro 2/3,~420 000,10w-40,Nissan,1997
1529,Engine Peugeot DV5RD,since 2018,1499,common rail,100 - 102,250 - 270,aluminum r4,16.5,yes,diesel,euro 6,~290 000,5w-30,Peugeot,2018
1530,Engine Opel Z13DTH,2005-2010,1248,common rail,90,200,cast iron r4,17.6,vgt,diesel,euro 4,~330 000,5w-30,Opel,2005
1531,Engine Opel Y17DT,2000-2005,1686,direct injection,75,165,cast iron r4,18.4,mitsubishi td025,diesel,euro 3,~400 000,5w-40,Opel,2000
1532,Engine Opel Z13DTJ,2005-2010,1248,common rail,75,170,cast iron r4,18,yes,diesel,euro 4,~350 000,5w-30,Opel,2005
1533,Engine Opel X20DTL,1996-2000,1995,direct injection,82,185,cast iron r4,18.5,yes,diesel,euro 2,~350 000,5w-40,Opel,1996
1534,Engine Opel X20DTH,1997-2000,1995,direct injection,100,205,cast iron r4,18.5,yes,diesel,euro 2,~330 000,5w-40,Opel,1997
1535,Engine Peugeot DV5TED4,since 2018,1499,common rail,120,300,aluminum r4,16.5,yes,diesel,euro 6,~270 000,5w-30,Peugeot,2018
1536,Engine Opel A17DTJ,2009-2011,1686,common rail,110,260,cast iron r4,18,vgt,diesel,euro 5,~350 000,5w-30,Opel,2009
1537,Engine Opel A17DTR,2009-2012,1686,common rail,125,280,cast iron r4,18.1,vgt,diesel,euro 5,~340 000,5w-30,Opel,2009
1538,Engine BMW M67D40,1999-2005,3901,common rail,,,cast iron v8,18,biturbo,diesel,euro 3,~350 000,5w-30,BMW,1999
1539,Engine Peugeot DW8,1997-2007,1868,vortex chamber,69,125,cast iron r4,23,no,diesel,euro 2/3,~400 000,5w-40,Peugeot,1997
1540,Engine Suzuki 10JBAX,2007-2009,1560,common rail,90,215,aluminum r4,18.3,mhi td025,diesel,euro 3,~280 000,5w-30,Suzuki,2007
1541,Engine Peugeot DV6FDTED,since 2014,1560,common rail,100,254,aluminum r4,17,mhi td02l,diesel,euro 5/6,~240 000,5w-30,Peugeot,2014
1542,Engine Peugeot ET3J4,2004-2010,1360,injector,88,133,aluminum r4,11,no,petrol,euro 4/5,~220 000,5w-40,Peugeot,2004
1543,Engine Peugeot XU10J2,1992-1998,1998,injector,121,170,cast iron r4,9.5,no,petrol,euro 1/2,~280 000,5w-40,Peugeot,1992
1544,Engine Peugeot DV5RC,since 2017,1499,common rail,130,300,aluminum r4,16.5,yes,diesel,euro 6,~250 000,5w-30,Peugeot,2017
1545,Engine Peugeot DV6ATED4,2004-2011,1560,common rail,90,215,aluminum r4,18,mitsubishi td025,diesel,euro 3/4,~400 000,"5w-30, 5w-40",Peugeot,2004
1546,Engine Peugeot XUD11A,1990-1997,2138,prechambers,82,145,cast iron r4,22.5,no,diesel,euro 1,~500 000,5w-40,Peugeot,1990
1547,Engine Porsche MCR.CC,2011-2013,2967,common rail,250,550,cast iron v6,16.8,garrett gtb2260vzk,diesel,euro 5,~350 000,5w-30,Porsche,2011
1548,Engine Porsche MCU.DB,2012-2014,4134,common rail,382,850,cast iron v8,16.5,gtb1749vk + gtb1749vz,diesel,euro 5,~300 000,5w-30,Porsche,2012
1549,Engine Audi BMK,2004-2007,2967,common rail,224,450,cast iron v6,17,vgt,diesel,euro 4,~340 000,5w-30,Audi,2004
1550,Engine Volkswagen BKS,2004-2007,2967,common rail,224,500,cast iron v6,17,vgt,diesel,euro 4,~330 000,5w-30,Volkswagen,2004
1551,Engine Audi BUG,2005-2007,2967,common rail,233,500,cast iron v6,17,vgt,diesel,euro 4,~360 000,5w-30,Audi,2005
1552,Engine Audi CCWA,2007-2012,2967,common rail,240,500,cast iron v6,17,vgt,diesel,euro 5,~350 000,5w-30,Audi,2007
1553,Engine Volkswagen CJMA,2010-2018,2967,common rail,204,450,cast iron v6,16.8,gt 2256,diesel,euro 5,~360 000,5w-30,Volkswagen,2010
1554,Engine Audi CRTC,2015-2018,2967,common rail,272,600,cast iron v6,16,gtd 2060 vz,diesel,euro 6,~340 000,5w-30,Audi,2015
1555,Engine Audi CVMD,since 2015,2967,common rail,249,600,cast iron v6,16,gtd 2060 vz,diesel,euro 6,~350 000,5w-30,Audi,2015
1556,Engine Audi DCPC,since 2017,2967,common rail,286,620,cast iron v6,16,vgt,diesel,euro 6,~330 000,5w-30,Audi,2017
1557,Engine Renault H4Bt,since 2012,898,distributed injection,90 - 93,135 - 140,aluminum r3,9.5,yes,petrol,euro 5/6,~200 000,"5w-30, 5w-40",Renault,2012
1558,Engine Renault H4Dt,since 2018,999,distributed injection,100,160,aluminum r3,9.5,yes,petrol,euro 6,~250 000,5w-30,Renault,2018
1559,Engine Renault D4Ft,2007-2013,1149,injector,100 - 103,145 - 155,cast iron r4,9.5,yes,petrol,euro 4/5,~300 000,"5w-30, 5w-40",Renault,2007
1560,Engine Renault M5Mt,2013-2018,1618,direct injection,,,aluminum r4,9.5,yes,petrol,euro 5/6,~300 000,"5w-30, 5w-40",Renault,2013
1561,Engine Renault M5Pt,since 2011,1798,direct injection,,,aluminum r4,9,yes,petrol,euro 6,~250 000,5w-30,Renault,2011
1562,Engine Renault L7X,since 1997,2946,injector,,,aluminum v6,,no,petrol,euro 3/4,~300 000,,Renault,1997
1563,Engine Renault P9X,2002-2010,2958,common rail,,,aluminum v6,18.5,yes,diesel,,~250 000,"5w-30, 5w-40",Renault,2002
1564,Engine Saab D308L,2001-2005,2958,common rail,177,350,aluminum v6,18,garrett gt2559v,diesel,euro 3,~250 000,5w-40,Saab,2001
1565,Engine Renault J8S,1979-1997,2068,prechambers,,,aluminum r4,21 &#8211; 21.5,,diesel,euro 0,~500 000,"10w-40, 15w-40",Renault,1979
1566,Engine Renault G9T,1999-2008,2188,common rail,,,cast iron r4,,garret gt1852v,diesel,euro 3/4,~300 000,"5w-30, 5w-40",Renault,1999
1567,Engine Renault H4Jt,2009-2016,1397,injector,130,190,aluminum r4,9.1,yes,petrol,euro 5,~200 000,5w-30,Renault,2009
1568,Engine Renault G9U,1999-2014,2463,common rail,100 - 145,260 - 320,cast iron r4,17.1 &#8211; 17.8,garrett gt1752v,diesel,euro 3/4,~400 000,"5w-30, 5w-40",Renault,1999
1569,Engine Peugeot XUD11ATE,1989-2000,2088,prechambers,110,250,cast iron r4,21.5,yes,diesel,euro 1,~450 000,5w-40,Peugeot,1989
1570,Engine Volvo B5254S,1991-1999,2435,injector,165 - 170,210 - 220,aluminum r5,10.3 &#8211; 10.5,no,petrol,euro 2,~400 000,5w-40,Volvo,1991
1571,Engine Peugeot XUD9,1982-2005,1905,prechambers,59 - 71,114 - 120,cast iron r4,23.0 &#8211; 23.5,no,diesel,euro 1/2,~500 000,5w-40,Peugeot,1982
1572,Engine Opel Y22DTR,2000-2005,2171,direct injection,120 - 125,270 - 280,cast iron r4,18.5,vgt,diesel,euro 3,~350 000,5w-40,Opel,2000
1573,Engine Opel X17DTL,1994-2000,1700,vortex chamber,68,132,cast iron r4,22,yes,diesel,euro 2,~300 000,5w-40,Opel,1994
1574,Engine Volkswagen CLCA,2009-2018,1968,common rail,110,250,cast iron r4,16.5,borgwarner bv40,diesel,euro 4/5,~400 000,5w-30,Volkswagen,2009
1575,Engine Volkswagen AVB,2000-2005,1896,unit-injectors,101,250,cast iron r4,19.5,yes,diesel,euro 3,~350 000,5w-40,Volkswagen,2000
1576,Engine Volkswagen BMP,2005-2010,1968,unit-injectors,140,320,cast iron r4,18,vgt,diesel,euro 4,~280 000,5w-30,Volkswagen,2005
1577,Engine Volkswagen CLJA,2010-2017,1968,common rail,140,320,cast iron r4,16.5,vgt,diesel,euro 5,~350 000,5w-30,Volkswagen,2010
1578,Engine Volkswagen DCXA,since 2014,1598,common rail,120,250,cast iron r4,16.2,borgwarner b01v,diesel,euro 6,~300 000,5w-30,Volkswagen,2014
1579,Engine Volkswagen CRLB,since 2012,1968,common rail,150,340,cast iron r4,16.2,mahle bm70b,diesel,euro 5/6,~320 000,5w-30,Volkswagen,2012
1580,Engine Audi AYM,2001-2003,2496,direct injection,155,310,cast iron v6,19.5,vgt,diesel,euro 3,~270 000,5w-30,Audi,2001
1581,Engine Audi BDG,2003-2008,2496,direct injection,163,350,cast iron v6,18.5,vgt,diesel,euro 4,~320 000,5w-30,Audi,2003
1582,Engine Suzuki R06A,since 2011,658,injector,,,aluminum r3,,,petrol,euro 5/6,~250 000,0w-20,Suzuki,2011
1583,Engine Suzuki K12B,2008-2020,1242,distributed injection,,,aluminum r4,,no,petrol,euro 4/5,~280 000,5w-30,Suzuki,2008
1584,Engine Suzuki K14C,since 2015,1373,direct injection,135 - 140,210 - 230,aluminum r4,9.9,mhi td02l11-025 (there are versions with ihi turbine),petrol,euro 5/6,~250 000,5w-30,Suzuki,2015
1585,Engine Suzuki M15A,2000-2014,1490,distributed injection,99 - 111,133 - 142,aluminum r4,9.5 &#8211; 11.0,no,petrol,euro 3/4,~350 000,"5w-30, 5w-40",Suzuki,2000
1586,Engine Suzuki K14B,since 2010,1372,distributed injection,92 - 101,120 - 130,aluminum r4,10.0 &#8211; 11.0,no,petrol,euro 5,~300 000,5w-30,Suzuki,2010
1587,Engine Suzuki M13A,1999-2018,1328,distributed injection,82 - 94,110 - 118,aluminum r4,9.5,no,petrol,euro 3/4,~350 000,"5w-30, 5w-40",Suzuki,1999
1588,Engine Suzuki M16A,since 2001,1586,distributed injection,102 - 136,144 - 160,aluminum r4,9.7 &#8211; 11.1,no,petrol,euro 4/5,~400 000,"5w-30, 5w-40",Suzuki,2001
1589,Engine Suzuki K10B,2008-2020,998,distributed injection,68,90,aluminum r3,10.0-11.0,no,petrol,euro 4/5,~250 000,5w-30,Suzuki,2008
1590,Engine Suzuki K10A,1997-2006,996,injector,,,aluminum r4,,,petrol,euro 2/3,~300 000,5w-30,Suzuki,1997
1591,Engine Suzuki K15B,since 2018,1462,distributed injection,102 - 106,130 - 138,aluminum r4,10 &#8211; 10.5,no,petrol,euro 5/6,~300 000,5w-30,Suzuki,2018
1592,Engine Toyota 22R,1981-1997,2366,carburetor,95 - 110,175 - 190,cast iron r4,9,no,92,euro 0,~400 000,5w-30,Toyota,1981
1593,Engine Toyota 22R-E,1982-1997,2366,injector,105 - 115,185 - 190,cast iron r4,9.3,no,92,euro 2,~420 000,5w-30,Toyota,1982
1594,Engine Toyota 22R-TE,1985-1988,2366,injector,137,234,cast iron r4,7.5,yes,92,euro 2,~420 000,5w-30,Toyota,1985
1595,Engine Toyota 8NR-FTS,since 2015,1197,direct injection d-4t,115,185,aluminum r4,10,yes,98,euro 5/6,~200 000,0w-20,Toyota,2015
1596,Engine Toyota 1CD-FTV,1999-2007,1995,common rail,90 - 116,215 - 280,cast iron r4,17.8 &#8211; 18.6,yes,diesel,euro 4,~300 000,"5w-30, 5w-40",Toyota,1999
1597,Engine Toyota 3SZ-VE,since 2005,1495,mpi,105 - 110,135 - 145,cast iron r4,10,no,92,euro 3/4,~250 000,5w-30,Toyota,2005
1598,Engine Toyota 2SZ-FE,1999-2016,1297,mpi,82 - 88,115 - 125,cast iron r4,11,no,92,euro 3/4,~250 000,5w-30,Toyota,1999
1599,Engine Toyota 5E-FE,1990-2003,1497,injector,90 - 105,125 - 135,cast iron r4,9.4 &#8211; 9.8,no,92,euro 2,~300 000,"5w-30, 5w-40",Toyota,1990
1600,Engine Toyota 3C,1992-2007,2184,prechamber,,,cast iron r4,,,diesel,euro 2,~260 000,5w-40,Toyota,1992
1601,Engine Toyota 2E,1984-1999,1295,carburetor,65 - 82,89 - 98,cast iron r4,9.5,no,92,euro 0,~220 000,5w-30,Toyota,1984
1602,Engine Toyota 2E-E,1986-1992,1295,injector,75 - 85,95 - 105,cast iron r4,9.5,no,92,euro 2,~250 000,5w-30,Toyota,1986
1603,Engine Toyota 4E-FE,1989-2001,1331,injector,80 - 100,110 - 125,cast iron r4,9.6,no,92,euro 2,~300 000,5w-30,Toyota,1989
1604,Engine Toyota 3E-E,1986-1994,1456,injector,80 - 90,115 - 125,cast iron r4,9.3,no,92,euro 2,~240 000,5w-30,Toyota,1986
1605,Engine Toyota 5M-EU,1979-1989,2759,injector,120 - 145,200 - 230,cast iron r6,8.8 &#8211; 9.0,no,92,euro 2,~320 000,5w-30,Toyota,1979
1606,Engine Toyota 5M-GE,1981-1988,2759,injector,145 - 175,210 - 240,cast iron r6,8.8 &#8211; 9.2,no,92,euro 2,~330 000,5w-30,Toyota,1981
1607,Engine Toyota 2TZ-FZE,1994-1999,2438,mpi,158,258,cast iron r4,8.9,supercharger,92,euro 1/2,~200 000,5w-30,Toyota,1994
1608,Engine Toyota 2GD-FTV,since 2015,2393,common rail denso,150,360 - 400,cast iron r4,15.6,vgt or vnt,diesel,euro 4/5/6,~250 000,0w-30,Toyota,2015
1609,Engine Toyota 1NR-FKE,since 2014,1329,injector mpi,99,121,aluminum r4,13.5,no,98,euro 5,~200 000,0w-20,Toyota,2014
1610,Engine Toyota 7M-GTE,1986-1992,2954,injector,235,344,cast iron r6,8.4,ct26,92,euro 2,~250 000,5w-30,Toyota,1986
1611,Engine Toyota 3E-TE,1986-1990,1456,injector,115,172,cast iron r4,8,yes,92,euro 2,~210 000,5w-30,Toyota,1986
1612,Engine Toyota 3NR-FE,since 2011,1197,injector mpi,,,aluminum r4,,no,,,~200 000,5w-30,Toyota,2011
1613,Engine Volkswagen AEY,1995-2000,1896,direct injection,64,125,cast iron r4,19.5,no,diesel,euro 2,~500 000,5w-40,Volkswagen,1995
1614,Engine Volkswagen AHD,1996-1999,2461,direct injection,102,250,cast iron r5,19.5,borgwarner k14,diesel,euro 2,~450 000,5w-40,Volkswagen,1996
1615,Engine Volkswagen AKU,1997-2005,1716,direct injection,60,115,cast iron r4,19.5,no,diesel,euro 2/3,~400 000,5w-40,Volkswagen,1997
1616,Engine Volkswagen DBGC,since 2016,1968,common rail,150,340,cast iron r4,16.2,mahle bm70b,diesel,euro 5,~330 000,5w-30,Volkswagen,2016
1617,Engine Volkswagen DFGA,since 2016,1968,common rail,150,340,cast iron r4,16.2,mahle bm70b,diesel,euro 6,~310 000,5w-30,Volkswagen,2016
1618,Engine Volkswagen ABL,1992-2003,1896,prechambers,68,140,cast iron r4,22.5,yes,diesel,euro 1/2,~475 000,5w-30,Volkswagen,1992
1619,Engine Volvo D4204T14,since 2014,1969,common rail,190,400,aluminum r4,15.8,twin turbochargers,diesel,euro 5/6,~275 000,0w-20,Volvo,2014
1620,Engine Volvo B5252S,1994-1999,2435,injector,144,206,aluminum r5,10,no,petrol,euro 2,~400 000,5w-40,Volvo,1994
1621,Engine Volvo B5254T,1995-1999,2435,injector,193,270,aluminum r5,9,mhi td04hl,petrol,euro 2,~280 000,5w-30,Volvo,1995
1622,Engine Volvo B5254T2,2002-2012,2522,injector,210,320,aluminum r5,9,mhi td04l-14t,petrol,euro 4,~300 000,5w-30,Volvo,2002
1623,Engine Volvo B6294S,1998-2001,2922,injector,204,280,aluminum r6,10.5,no,petrol,euro 3,~330 000,5w-30,Volvo,1998
1624,Engine Volvo D5244T15,2010-2016,2400,common rail,215,440,aluminum r5,16.5,twin-turbo,diesel,euro 5,~330 000,0w-30,Volvo,2010
1625,Engine Volvo D4164T,2005-2010,1560,common rail,109,240,aluminum r4,18.3,garrett gt1544v,diesel,euro 4,~300 000,5w-30,Volvo,2005
1626,Engine Volkswagen CAAC,2009-2019,1968,common rail,140,340,cast iron r4,16.5,vgt,diesel,euro 4/5,~350 000,5w-30,Volkswagen,2009
1627,Engine Volkswagen CFCA,2009-2019,1968,common rail,180,400,cast iron r4,16.5,bi-turbo,diesel,euro 5,~300 000,5w-30,Volkswagen,2009
1628,Engine Volvo D5244T,2001-2006,2401,common rail,163,340,aluminum r5,18,vgt,diesel,euro 3,~400 000,0w-30,Volvo,2001
1629,Engine Volvo D5204T,2009-2013,1984,common rail,177,400,aluminum r5,16.5,garrett gtc1446vz,diesel,euro 5,~300 000,0w-30,Volvo,2009
1630,Engine Volkswagen CRMB,since 2012,1968,common rail,150,320,cast iron r4,16.2,mahle bm70b,diesel,euro 5/6,~330 000,5w-30,Volkswagen,2012
1631,Engine Audi DETA,since 2015,1968,common rail,190,400,cast iron r4,15.5,borgwarner bv43d,diesel,euro 5/6,~300 000,5w-30,Audi,2015
1632,Engine Volkswagen BJK,2006-2010,2461,common rail,109,280,cast iron r5,16.8,mhi td04l,diesel,euro 3/4,~300 000,5w-30,Volkswagen,2006
1633,Engine BMW M57D25,2000-2007,2497,common rail,,,cast iron r6,,,diesel,euro 2/3,~400 000,"5w-30, 5w-40",BMW,2000
1634,Engine BMW M67D44,2005-2008,4423,common rail,,,cast iron v8,17,biturbo,diesel,euro 4,~350 000,5w-30,BMW,2005
1635,Engine Toyota 4E-FTE,1990-1999,1331,injector,135,157,cast iron r4,8.2,ct9,92,euro 2,~200 000,5w-30,Toyota,1990
1636,Engine Toyota 1KR-DE,since 2012,996,injector mpi,65 - 66,85 - 90,aluminum r3,10.5 &#8211; 11,no,92,euro 3/4,~200 000,5w-30,Toyota,2012
1637,Engine Toyota 1KR-VE,since 2016,996,injector mpi,67,91,aluminum r3,11.5,no,95,euro 4/5,~200 000,5w-20,Toyota,2016
1638,Engine Toyota 1NR-VE,since 2015,1329,injector mpi,90 - 95,115 - 120,aluminum r4,11.5,no,92,euro 4/5,~200 000,5w-20,Toyota,2015
1639,Engine Toyota 2NR-VE,since 2015,1496,injector mpi,104,136,aluminum r4,10.5 &#8211; 11.5,no,95,euro 3/4/5,~200 000,5w-20,Toyota,2015
1640,Engine Renault F8M,1982-1994,1595,prechambers,54 - 56,98 - 102,cast iron r4,22.5,no,diesel,euro 0,~400 000,"10w-40, 15w-40",Renault,1982
1641,Engine Hyundai G4CR,1990-1995,1596,injector,105 - 115,130 - 140,cast iron r4,9.2,no,92,euro 1/2,~250 000,15w-40,Hyundai,1990
1642,Engine Hyundai G8AA,1999-2003,4498,direct injection,260,380,aluminum v8,10.7,no,98,euro 4,~300 000,5w-30,Hyundai,1999
1643,Engine Hyundai G8AB,2003-2008,4498,distributed injection,270,375,aluminum v8,10,no,95,euro 4,~350 000,5w-30,Hyundai,2003
1644,Engine Mitsubishi 4G53,1975-1998,2384,carburetor,110,200,cast iron r4,8,no,92,euro 0,~400 000,5w-40,Mitsubishi,1975
1645,Engine Hyundai D3EA,2001-2005,1493,common rail,82,187 - 191,cast iron r3,17.7,garrett gt1544v,diesel,euro 3,~200 000,5w-40,Hyundai,2001
1646,Engine Volvo B6284T,1998-2001,2783,injector,272,380,aluminum r6,8.5,twin-turbocharged,petrol,euro 3,~240 000,5w-30,Volvo,1998
1647,Engine Volkswagen AXB,1992-2003,1896,unit-injectors,105,250,cast iron r4,18.5,yes,diesel,euro 3/4,~330 000,5w-40,Volkswagen,1992
1648,Engine Volkswagen AXC,2003-2009,1896,unit-injectors,86,200,cast iron r4,18.5,yes,diesel,euro 3/4,~350 000,5w-40,Volkswagen,2003
1649,Engine Audi AKF,2000-2002,3328,common rail,224,480,cast iron v8,18,garrett gta1749v,diesel,euro 3,~250 000,5w-40,Audi,2000
1650,Engine Audi ASE,2003-2005,3936,common rail,275,650,cast iron v8,17.5,garrett gta1749vk,diesel,euro 4,~260 000,5w-30,Audi,2003
1651,Engine Audi BTR,2007-2009,4134,common rail,326,760,cast iron v8,16.4,garrett gtb1749lvk,diesel,euro 4,~350 000,5w-30,Audi,2007
1652,Engine Volkswagen CKDA,2010-2015,4134,common rail,340,800,cast iron v8,16.4,garrett gtb1749vz,diesel,euro 5,~360 000,5w-30,Volkswagen,2010
1653,Engine Suzuki D13AA,2003-2017,1248,common rail,,,cast iron r4,,borgwarner kp35,diesel,,~250 000,5w-40,Suzuki,2003
1654,Engine Fiat 198A5000,2008-2014,1956,common rail,165,360,cast iron r4,16.5,garrett gtb1549v,diesel,euro 5,~270 000,5w-30,Fiat,2008
1655,Engine Volkswagen AYH,2002-2006,4921,unit-injectors,313,750,aluminum v10,18.5,biturbo,diesel,euro 3,~250 000,5w-30,Volkswagen,2002
1656,Engine Audi AEL,1994-1997,2460,direct injection,140,290,cast iron r5,20.5,yes,diesel,euro 2,~450 000,5w-40,Audi,1994
1657,Engine Volkswagen BDH,2004-2006,2496,direct injection,180,370,cast iron v6,18.5,vgt,diesel,euro 4,~320 000,5w-30,Volkswagen,2004
1658,Engine Volkswagen BKP,2005-2008,1968,unit injectors,140,320,cast iron r4,18.5,vgt,diesel,euro 4,~275 000,5w-30,Volkswagen,2005
1659,Engine Volkswagen BMR,2005-2008,1968,unit injectors,170,350,cast iron r4,18.5,vgt,diesel,euro 4,~270 000,5w-30,Volkswagen,2005
1660,Engine Audi BPW,2004-2009,1968,unit-injectors,140,320,cast iron r4,18,vgt,diesel,euro 4,~300 000,5w-30,Audi,2004
1661,Engine Volkswagen BRT,2005-2010,1968,unit-injectors,140,310,cast iron r4,18,vgt,diesel,euro 4,~300 000,5w-30,Volkswagen,2005
1662,Engine Audi AKE,1999-2005,2496,direct injection,180,370,cast iron v6,19.5,vgt,diesel,euro 3,~240 000,5w-30,Audi,1999
1663,Engine Volkswagen AKN,1999-2003,2496,direct injection,150,310,cast iron v6,19.5,vgt,diesel,euro 3,~260 000,5w-30,Volkswagen,1999
1664,Engine Audi BAU,2003-2005,2496,direct injection,180,370,cast iron v6,18.5,vgt,diesel,euro 3,~300 000,5w-30,Audi,2003
1665,Engine BMW N74B60,since 2009,5972,direct injection,544,750,aluminum v12,10,twin-turbo,98,euro 5/6,~300 000,5w-30,BMW,2009
1666,Engine BMW N73B68,2003-2017,6749,direct injection,460,720,aluminum v12,11,no,98,euro 4/5,~330 000,5w-40,BMW,2003
1667,Engine Hyundai-Kia G8BA,2008-2013,4627,distributed injection,340 - 390,435 - 455,aluminum v8,10.4,no,95,euro 5,~350 000,5w-30,Hyundai-Kia,2008
1668,Engine Peugeot DV6TED4,2004-2011,1560,common rail,109,240 - 260,aluminum r4,18,garrett gt1544v,diesel,euro 3/4,~400 000,"5w-30, 5w-40",Peugeot,2004
1669,Engine Peugeot DV6CTED,2009-2017,1560,common rail,112 - 115,240 - 270,aluminum r4,16,garrett gtc1244vz,diesel,euro 4/5,~500 000,"5w-30, 5w-40",Peugeot,2009
1670,Engine Peugeot DV6DTED,2009-2016,1560,common rail,92,230,aluminum r4,16,mitsubishi td02h2,diesel,euro 4/5,~500 000,"5w-30, 5w-40",Peugeot,2009
1671,Engine Peugeot XUD7,1982-2005,1769,prechambers,60,110,cast iron r4,23,no,diesel,euro 1,~400 000,5w-40,Peugeot,1982
1672,Engine Peugeot TUD3,1988-1994,1360,prechamber,50 - 53,82 - 84,aluminum r4,22.5,no,diesel,euro 0/1,~150 000,5w-40,Peugeot,1988
1673,Engine Peugeot DW10TD,1999-2006,1997,common rail,85 - 95,160 - 220,cast iron r4,18,yes,diesel,euro 3/4,~500 000,"5w-30, 5w-40",Peugeot,1999
1674,Engine Peugeot DW10ATED,1998-2004,1997,common rail,105 - 110,245 - 255,cast iron r4,17.6,yes,diesel,euro 3,~400 000,5w-40,Peugeot,1998
1675,Engine Peugeot DW10BTED4,2004-2015,1997,common rail,135 - 140,320 - 340,cast iron r4,17.6 &#8211; 18.0,vgt,diesel,euro 4/5,~375 000,5w-30,Peugeot,2004
1676,Engine Peugeot DW10DTED4,2009-2015,1997,common rail,150,320 - 340,cast iron r4,16,vgt,diesel,euro 5,~380 000,5w-30,Peugeot,2009
1677,Engine Peugeot EW7J4,2000-2008,1749,injector,117,160,aluminum r4,10.8,no,petrol,euro 3,~250 000,5w-40,Peugeot,2000
1678,Engine Peugeot EW7A,2006-2010,1749,injector,125,170,aluminum r4,11,no,petrol,euro 4,~300 000,5w-30,Peugeot,2006
1679,Engine Peugeot EW10J4,1999-2010,1997,injector,136,190,aluminum r4,10.8,no,petrol,euro 3,~300 000,5w-40,Peugeot,1999
1680,Engine Peugeot EW12J4,1999-2009,2231,injector,158 - 163,215 - 220,aluminum r4,10.8 &#8211; 11.0,no,petrol,euro 3/4,~275 000,5w-40,Peugeot,1999
1681,Engine Suzuki D20AA,2009-2014,1956,common rail,135,320,cast iron r4,16.5,borgwarner kp39,diesel,euro 5,~250 000,5w-30,Suzuki,2009
1682,Engine Peugeot XUD9SD,1995-2007,1905,prechamber,63 - 75,130 - 140,cast iron r4,21.5 &#8211; 22.0,yes,diesel,euro 1/2,~450 000,5w-40,Peugeot,1995
1683,Engine Peugeot XUD9TE,1992-2000,1905,prechamber,90 - 92,190 - 196,cast iron r4,21.8,turbine kkk,diesel,euro 1/2,~400 000,5w-40,Peugeot,1992
1684,Engine Hyundai-Kia G6DP,since 2015,3342,direct injection,365 - 375,510 - 515,aluminum v6,10,two garrett gt14s,98,euro 5/6,~280 000,5w-30,Hyundai-Kia,2015
1685,Engine Hyundai-Genesis G6DS,since 2020,3470,gdi + mpi,380,530,aluminum v6,11,yes,95,euro 5/6,~250 000,0w-30,Hyundai-Genesis,2020
1686,Engine Hyundai-Kia G6DJ,since 2011,3778,direct injection,311 - 353,395 - 400,aluminum v6,11.5,no,95,euro 5,~320 000,5w-30,Hyundai-Kia,2011
